,user_id,movie_id,rating,timestamp,cluster
405,234,612,3,892079140,19
406,104,117,2,888465972,8
407,38,758,1,892434626,67
408,269,845,1,891456255,6
409,7,163,4,891353444,38
410,234,1451,3,892078343,19
411,275,405,2,876197645,8
412,52,250,3,882922661,57
413,102,823,3,888801465,16
414,13,186,4,890704999,28
415,178,731,4,882827532,31
416,236,71,3,890116671,36
417,256,781,5,882165296,31
418,263,176,5,891299752,9
419,244,186,3,880605697,28
420,279,1181,4,875314001,23
421,43,815,4,883956189,6
422,83,78,2,880309089,23
423,151,197,5,879528710,69
424,254,436,2,886474216,70
425,109,631,3,880579371,51
426,297,716,3,875239422,31
427,249,188,4,879641067,44
428,144,699,4,888106106,43
429,301,604,4,882075994,75
430,64,392,3,889737542,94
431,92,501,2,875653665,36
432,222,97,4,878181739,32
433,268,436,3,875310745,70
434,293,135,5,888905550,92
435,213,173,5,878955442,7
436,160,460,2,876861185,3
437,13,498,4,882139901,41
438,59,715,5,888205921,38
439,5,17,4,875636198,4
440,125,163,5,879454956,38
441,174,315,5,886432749,18
442,114,505,3,881260203,75
443,213,515,4,878870518,41
444,23,196,2,874786926,32
445,128,15,4,879968827,42
446,239,56,4,889179478,34
447,181,279,1,878962955,3
448,291,80,4,875086354,15
449,250,238,4,878089963,50
450,201,649,3,884114275,19
451,60,60,5,883327734,66
452,181,325,2,878961814,20
453,119,407,3,887038665,23
454,287,1,5,875334088,87
455,216,228,3,880245642,25
456,216,531,4,880233810,38
457,203,471,4,880434463,42
458,92,587,3,875660408,67
459,13,892,3,882774224,20
460,213,176,4,878956338,9
461,286,288,5,875806672,74
462,117,1047,2,881009697,86
463,99,111,1,885678886,84
464,11,558,3,891904214,48
465,65,47,2,879216672,5
466,295,194,4,879517412,28
467,269,217,2,891451610,70
468,85,259,2,881705026,49
469,250,596,5,878089921,94
470,137,144,5,881433689,78
471,201,960,2,884112077,0
472,257,137,4,882049932,52
473,111,328,4,891679939,14
474,91,480,4,891438875,68
475,215,211,4,891436202,28
476,181,938,1,878961586,67
477,189,1060,5,893264301,23
478,1,20,4,887431883,12
479,303,404,4,879468375,36
480,299,305,3,879737314,17
481,187,210,4,879465242,30
482,222,278,2,877563913,16
483,214,568,4,892668197,21
484,293,770,3,888906655,0
485,285,191,4,890595859,2
486,303,252,3,879544791,46
487,96,156,4,884402860,4
488,72,1110,3,880037334,96
489,115,1067,4,881171009,48
490,7,430,3,891352178,83
491,116,350,3,886977926,20
492,73,480,4,888625753,68
493,269,246,5,891457067,35
494,263,419,5,891299514,36
495,70,431,3,884150257,25
496,221,475,4,875244204,60
497,72,182,5,880036515,45
498,25,357,4,885852757,92
499,290,50,5,880473582,11
500,189,526,4,893266205,41
501,299,303,3,877618584,17
502,264,294,3,886121516,65
503,200,365,5,884129962,94
504,187,135,4,879465653,92
505,184,187,4,889909024,62
506,63,289,2,875746985,49
507,13,229,4,882397650,25
508,298,486,3,884183063,19
509,235,185,4,889655435,53
510,62,712,4,879376178,0
511,246,94,2,884923505,15
512,54,742,5,880934806,42
513,63,762,3,875747688,86
514,11,732,3,891904596,1
515,92,168,4,875653723,30
516,8,550,3,879362356,44
517,307,174,4,879283480,91
518,303,200,4,879468459,70
519,256,849,2,882164603,96
520,72,54,3,880036854,73
521,164,406,2,889402389,16
522,117,150,4,880125101,35
523,224,77,4,888103872,73
524,193,869,3,889127811,23
525,94,184,2,891720862,4
526,281,338,2,881200457,20
527,130,109,3,874953794,86
528,128,371,1,879966954,31
529,94,720,1,891723593,94
530,182,845,3,885613067,6
531,129,873,1,883245452,20
532,254,229,4,886474580,25
533,64,381,4,879365491,51
534,151,176,2,879524293,9
535,45,25,4,881014015,42
536,193,879,3,889123257,49
537,276,922,4,889174849,48
538,276,57,3,874787526,0
539,234,187,4,892079140,62
540,181,306,1,878962006,17
541,21,370,1,874951293,16
542,293,249,3,888905229,86
543,264,721,5,886123656,15
544,10,611,5,877886722,19
545,197,346,3,891409070,39
546,276,142,3,874792945,94
547,308,427,4,887736584,55
548,221,943,4,875246759,96
549,131,126,4,883681514,82
550,268,824,2,876518557,96
551,109,8,3,880572642,63
552,198,58,3,884208173,99
553,230,680,4,880484286,20
554,181,741,1,878962918,48
555,192,1061,4,881368891,3
556,234,448,3,892335501,70
557,90,900,4,891382309,17
558,193,941,4,889124890,96
559,128,603,5,879966839,68
560,126,905,2,887855283,3
561,244,265,4,880606634,44
562,90,289,3,891382310,49
563,157,25,3,886890787,42
564,305,71,3,886323684,36
565,119,382,5,874781742,51
566,21,222,2,874951382,95
567,231,181,4,888605273,11
568,280,508,3,891700453,35
569,288,132,3,886374129,93
570,279,1497,2,890780576,67
571,301,33,4,882078228,4
572,72,699,3,880036783,43
573,90,259,2,891382392,49
574,308,55,3,887738760,4
575,59,742,3,888203053,42
576,94,744,4,891721462,82
577,130,642,4,875216933,38
578,26,1015,3,891352136,67
579,56,121,5,892679480,8
580,82,508,2,884714249,35
581,62,12,4,879373613,85
582,276,40,3,874791871,31
583,181,1015,1,878963121,67
584,152,301,3,880147407,49
585,178,845,4,882824291,6
586,217,597,4,889070087,59
587,79,303,4,891271203,17
588,138,484,4,879024127,83
589,308,81,5,887737293,38
590,75,284,2,884050393,6
591,269,198,4,891447062,66
592,307,94,3,877122695,15
593,222,781,3,881059677,31
594,121,740,3,891390544,82
595,269,22,1,891448072,21
596,13,864,4,882141924,16
597,230,742,5,880485043,42
598,269,507,4,891448800,75
599,239,1099,5,889179253,3
600,245,1028,5,888513447,6
601,56,546,3,892679460,59
602,295,961,5,879519556,0
603,271,1028,2,885848102,6
604,222,812,2,881059117,23
605,69,240,3,882126156,86
606,10,7,4,877892210,81
607,22,376,3,878887112,23
608,294,931,3,889242857,16
609,82,717,1,884714492,16
610,279,399,4,875313859,88
611,269,234,1,891449406,53
612,6,98,5,883600680,34
613,243,1039,4,879988184,51
614,298,181,4,884125629,11
615,282,325,1,881703044,20
616,78,323,1,879633567,89
617,118,200,5,875384647,70
618,283,1114,5,879297545,67
619,171,292,4,891034835,49
620,70,217,4,884151119,70
621,10,100,5,877891747,54
622,245,181,4,888513664,11
623,107,333,3,891264267,14
624,246,561,1,884923445,58
625,13,901,1,883670672,67
626,276,70,4,874790826,61
627,244,17,2,880607205,4
628,189,56,5,893265263,34
629,226,242,5,883888671,12
630,62,1016,4,879373008,57
631,276,417,4,874792907,94
632,214,478,4,891544052,83
633,306,235,4,876504354,46
634,222,26,3,878183043,51
635,280,631,5,891700751,51
636,60,430,5,883326122,83
637,56,71,4,892683275,36
638,42,274,5,881105817,84
639,1,202,5,875072442,30
640,13,809,4,882397582,96
641,173,289,4,877556988,49
642,15,749,1,879455311,20
643,185,23,4,883524249,45
644,280,540,3,891702304,96
645,244,381,4,880604077,51
646,150,293,4,878746946,57
647,7,497,4,891352134,83
648,178,317,4,882826915,73
649,178,742,3,882823833,42
650,95,1217,3,880572658,96
651,234,1462,3,892333865,3
652,97,222,5,884238887,95
653,109,127,2,880563471,79
654,117,268,5,880124306,64
655,269,705,2,891448850,83
656,130,1246,3,876252497,67
657,264,655,4,886123530,50
658,207,13,3,875506839,35
659,42,588,5,881108147,36
660,246,409,2,884923372,16
661,87,367,4,879876702,50
662,101,304,3,877135677,49
663,256,127,4,882164406,79
664,92,794,3,875654798,31
665,181,762,2,878963418,86
666,213,235,1,878955115,46
667,92,739,2,876175582,1
668,292,661,5,881105561,83
669,246,665,4,884922831,88
670,274,845,5,878945579,6
671,188,692,5,875072583,99
672,18,86,4,880129731,26
673,5,439,1,878844423,67
674,236,632,3,890116254,19
675,193,407,4,889127921,23
676,144,709,4,888105940,51
677,90,1198,5,891383866,3
678,48,609,4,879434819,43
679,5,225,2,875635723,94
680,22,128,5,878887983,96
681,311,432,4,884365485,36
682,8,22,5,879362183,21
683,276,188,4,874792547,44
684,222,173,5,878183043,7
685,72,866,4,880035887,6
686,299,134,4,878192311,68
687,1,171,5,889751711,66
688,308,295,3,887741461,16
689,165,216,4,879525778,30
690,222,49,3,878183512,31
691,181,121,4,878962623,8
692,200,11,5,884129542,50
693,234,626,4,892336358,67
694,244,707,4,880606243,51
695,90,25,5,891384789,42
696,208,216,5,883108324,30
697,263,96,4,891298336,78
698,134,323,4,891732335,89
699,279,586,4,892864663,96
700,2,292,4,888550774,49
701,288,593,2,886892127,67
702,49,302,4,888065432,13
703,286,153,5,877531406,50
704,205,304,3,888284313,49
705,22,80,4,878887227,15
706,234,318,4,892078890,72
707,223,328,3,891548959,14
708,15,25,3,879456204,42
709,268,147,4,876514002,46
710,94,1220,3,891722678,96
711,274,405,4,878945840,8
712,7,492,5,891352010,75
713,268,217,2,875744501,70
714,16,55,5,877717956,4
715,164,620,3,889402298,16
716,290,161,4,880474293,21
717,92,515,4,875640800,41
718,239,1070,5,889179032,0
719,56,449,5,892679308,88
720,248,234,4,884534968,53
721,234,10,3,891227851,82
722,280,1049,2,891702486,23
723,308,187,5,887738760,62
724,276,64,5,874787441,80
725,192,948,3,881368302,67
726,122,509,4,879270511,29
727,85,588,3,880838306,36
728,262,931,2,879790874,16
729,201,272,3,886013700,18
730,181,870,2,878962623,67
731,295,739,4,879518319,1
732,263,568,4,891299387,21
733,295,39,4,879518279,88
734,201,1100,4,884112800,3
735,93,820,3,888705966,16
736,159,1028,5,880557539,6
737,158,665,2,880134532,88
738,293,423,3,888906070,32
739,82,597,3,878768882,59
740,276,181,5,874786488,11
741,13,823,5,882397833,16
742,217,2,3,889069782,88
743,83,660,4,880308256,73
744,189,20,5,893264466,12
745,222,796,4,878183684,96
746,146,1022,5,891458193,3
747,267,121,3,878970681,8
748,126,294,3,887855087,65
749,181,1060,1,878962675,23
750,125,80,4,892838865,15
751,43,120,4,884029430,16
752,13,780,1,882142057,15
753,253,259,2,891628883,49
754,42,44,3,881108548,73
755,77,518,4,884753202,38
756,291,686,5,874835165,96
757,268,21,3,875742822,94
758,262,28,3,879792220,32
759,234,81,3,892334680,38
760,29,245,3,882820803,89
761,236,57,5,890116575,0
762,158,729,3,880133116,73
763,156,661,4,888185947,83
764,232,52,5,888550130,51
765,168,866,5,884287927,6
766,37,288,4,880915258,74
767,141,245,3,884584426,89
768,235,230,4,889655162,25
769,102,70,3,888803537,61
770,77,172,3,884752562,91
771,90,506,5,891383319,75
772,186,566,5,879023663,44
773,44,660,5,878347915,73
774,118,774,5,875385198,96
775,7,661,5,891351624,83
776,49,1003,2,888068651,67
777,62,68,1,879374969,4
778,42,1028,4,881106072,6
779,178,433,4,882827834,5
780,85,51,2,879454782,73
781,77,474,5,884732407,40
782,58,1099,2,892243079,3
783,56,1047,4,892911290,86
784,197,688,1,891409564,67
785,286,99,4,878141681,36
786,90,258,3,891382121,33
787,181,1288,1,878962349,3
788,295,190,4,879517062,26
789,224,69,4,888082495,32
790,272,317,4,879454977,73
791,221,1010,3,875246662,48
792,66,877,1,883601089,20
793,207,318,5,877124871,72
794,234,487,3,892079237,19
795,7,648,5,891351653,83
796,87,82,5,879875774,21
797,195,1052,1,877835102,23
798,44,449,5,883613334,88
799,306,287,4,876504442,82
800,194,172,3,879521474,91
801,94,62,3,891722933,88
802,167,659,4,892738277,83
803,108,100,4,879879720,54
804,230,304,5,880484286,49
805,181,927,1,878962675,3
806,54,302,4,880928519,13
807,90,22,4,891384357,21
808,181,696,2,878962997,16
809,286,357,4,877531537,92
810,14,269,4,892242403,47
811,311,179,2,884365357,77
812,92,121,5,875640679,8
813,21,440,1,874951798,67
814,244,550,1,880602264,44
815,181,405,4,878962919,8
816,65,806,4,879216529,0
817,37,540,2,880916070,96
818,44,443,5,878348289,53
819,244,183,4,880606043,9
820,1,265,4,878542441,44
821,270,25,5,876954456,42
822,299,387,2,889502756,51
823,94,572,3,891723883,96
824,286,746,4,877533058,15
825,239,272,5,889181247,18
826,216,55,5,880245145,4
827,254,121,3,886472369,8
828,62,665,2,879376483,88
829,178,385,4,882826982,44
830,194,23,4,879522819,45
831,268,955,3,875745160,0
832,188,143,5,875072674,36
833,276,294,4,874786366,65
834,158,1098,4,880135069,0
835,207,845,3,881681663,6
836,161,48,1,891170745,38
837,305,654,4,886323937,22
838,47,324,3,879439078,48
839,64,736,4,889739212,51
840,191,751,3,891560753,39
841,7,378,5,891353011,43
842,59,92,5,888204997,4
843,69,268,5,882027109,64
844,10,461,3,877888944,38
845,21,129,4,874951382,35
846,58,9,4,884304328,24
847,194,152,3,879549996,38
848,7,200,5,891353543,70
849,113,126,5,875076827,82
850,173,328,5,877557028,14
851,95,233,4,879196354,88
852,16,194,5,877720733,28
853,59,323,4,888206809,89
854,311,654,3,884365075,22
855,292,589,4,881105516,19
856,43,203,4,883955224,50
857,79,50,4,891271545,11
858,235,70,5,889655619,61
859,125,190,5,892836309,26
860,284,322,3,885329671,89
861,303,161,5,879468547,21
862,254,378,3,886474396,43
863,255,1034,1,883217030,23
864,104,301,2,888442275,49
865,90,923,5,891383912,66
866,6,463,4,883601713,66
867,279,122,1,875297433,86
868,286,298,4,875807004,57
869,222,448,3,878183565,70
870,297,57,5,875239383,0
871,42,625,3,881108873,94
872,130,1217,4,875801778,96
873,254,357,3,886472466,92
874,109,475,1,880563641,60
875,230,1444,2,880485726,23
876,244,310,3,880601905,49
877,6,301,2,883600406,49
878,36,748,4,882157285,89
879,256,443,3,882164727,53
880,102,515,1,888801316,41
881,104,285,4,888465201,52
882,21,447,5,874951695,70
883,111,301,4,891680028,49
884,18,408,5,880129628,37
885,25,222,4,885852817,95
886,110,944,3,886989501,96
887,270,98,5,876955868,34
888,68,237,5,876974133,42
889,83,215,4,880307940,32
890,6,258,2,883268278,33
891,89,216,5,879459859,30
892,128,317,4,879968029,73
893,305,512,4,886323525,66
894,184,412,2,889912691,86
895,286,175,5,877532470,77
896,279,1428,3,888465209,3
897,256,86,5,882165103,26
898,221,48,5,875245462,38
899,140,332,3,879013617,49
900,190,977,2,891042938,16
901,11,227,3,891905896,25
902,201,203,5,884114471,50
903,150,181,5,878746685,11
904,126,245,3,887854726,89
905,20,208,2,879669401,28
906,144,742,4,888104122,42
907,181,930,1,878963275,16
908,109,566,4,880578814,44
909,85,1065,3,879455021,0
910,213,133,3,878955973,10
911,222,379,1,878184290,58
912,223,11,3,891550649,50
913,215,421,4,891435704,15
914,218,208,3,877488366,28
915,174,937,5,886432989,20
916,275,186,3,880314383,28
917,68,742,1,876974198,42
918,268,583,4,876513830,0
919,160,462,4,876858346,29
920,195,273,4,878019342,97
921,224,178,4,888082468,83
922,5,110,1,875636493,23
923,99,1016,5,885678724,57
924,2,251,5,888552084,48
925,292,9,4,881104148,24
926,72,568,4,880037203,21
927,85,228,3,882813248,25
928,83,281,5,880307072,6
929,92,831,2,886443708,16
930,7,543,3,891351772,3
931,87,401,2,879876813,15
932,287,926,4,875334340,16
933,1,155,2,878542201,31
934,234,632,2,892079538,19
935,222,53,5,878184113,70
936,24,64,5,875322758,80
937,7,554,3,891354639,88
938,82,56,3,878769410,34
939,161,318,3,891170824,72
940,196,393,4,881251863,1
941,56,91,4,892683275,5
942,82,477,3,876311344,16
943,7,472,2,891353357,59
944,256,761,4,882164644,96
945,226,56,4,883889102,34
946,279,741,5,875296891,48
947,308,1286,3,887738151,23
948,16,8,5,877722736,63
949,180,202,3,877128388,30
950,203,93,4,880434940,35
951,145,56,5,875271896,34
952,288,305,4,886372527,17
953,84,742,3,883450643,42
954,44,644,3,878347818,0
955,17,13,3,885272654,35
956,313,117,4,891015319,8
957,148,1,4,877019411,87
958,197,347,4,891409070,17
959,21,164,5,874951695,70
960,279,982,3,875298314,23
961,239,491,5,889181015,19
962,185,287,5,883526288,82
963,297,89,4,875239125,9
964,303,68,4,879467361,4
965,186,250,1,879023607,57
966,73,206,3,888625754,96
967,104,756,2,888465739,6
968,94,216,3,885870665,30
969,239,194,5,889178833,28
970,197,511,5,891409839,41
971,280,1,4,891700426,87
972,1,117,3,874965739,8
973,224,583,1,888103729,0
974,303,397,1,879543831,23
975,60,162,4,883327734,43
976,198,258,4,884204501,33
977,239,513,5,889178887,83
978,6,69,3,883601277,32
979,233,375,4,876374419,23
980,85,642,4,882995615,38
981,110,38,3,886988574,88
982,184,522,3,889908462,0
983,99,873,1,885678436,20
984,13,418,2,882398763,36
985,201,518,4,884112201,38
986,13,858,1,882397068,67
987,214,131,3,891544465,10
988,296,228,4,884197264,25
989,222,87,3,878182589,99
990,279,725,4,875314144,23
