user_id,movie_id,rating,timestamp,cluster
194,466,4,879525876,0
10,486,4,877886846,0
259,117,4,874724988,2
85,427,3,879456350,6
303,919,4,879467295,9
213,273,5,878870987,5
121,514,3,891387947,6
90,98,5,891383204,1
49,559,2,888067405,4
42,794,3,881108425,7
155,323,2,879371261,8
68,117,4,876973939,2
172,177,4,875537965,4
19,4,4,885412840,4
268,231,4,875744136,4
305,117,2,886324028,2
44,294,4,883612356,2
43,137,4,875975656,9
279,1336,1,875298353,3
80,466,5,887401701,0
254,164,4,886472768,4
298,281,3,884183336,5
279,1240,1,892174404,3
66,298,4,883601324,5
18,443,3,880130193,6
268,1035,2,875542174,7
13,98,4,881515011,1
26,258,3,891347949,2
7,455,4,891353086,5
222,755,4,878183481,4
200,673,5,884128554,0
119,328,4,876923913,8
213,172,5,878955442,1
276,322,3,874786392,8
94,1217,3,891723086,7
130,379,4,875801662,7
38,328,4,892428688,8
293,1267,3,888906966,7
26,930,2,891385985,7
130,216,4,875216545,1
256,452,4,882164999,7
1,61,4,878542420,0
56,755,3,892910207,4
13,360,4,882140926,3
292,174,5,881105481,1
232,483,5,888549622,6
251,748,2,886272175,8
224,26,3,888104153,0
181,220,4,878962392,7
259,255,4,874724710,5
305,471,4,886323648,5
52,280,3,882922806,7
148,408,5,877399018,9
125,235,2,892838559,5
97,228,5,884238860,1
58,1098,4,884304936,7
83,234,4,887665548,1
90,347,4,891383319,8
272,178,5,879455113,6
194,181,3,879521396,2
125,478,4,879454628,6
110,688,1,886987605,3
299,14,4,877877775,9
151,10,5,879524921,0
269,127,4,891446165,2
6,14,5,883599249,9
54,106,3,880937882,7
303,69,5,879467542,1
16,944,1,877727122,7
301,790,4,882078621,7
276,1091,3,874793035,7
305,214,2,886323068,4
194,1028,2,879541148,5
91,323,2,891438397,8
87,554,4,879875940,4
294,109,4,877819599,7
286,171,4,877531791,0
200,318,5,884128458,1
229,328,1,891632142,8
178,568,4,882826555,1
303,842,2,879484804,3
62,65,4,879374686,9
301,401,4,882078040,7
70,746,3,884150257,4
279,68,4,875307407,4
250,7,4,878089716,2
299,1018,3,889502324,3
194,54,3,879525876,4
303,815,3,879485532,5
119,237,5,874775038,2
295,218,5,879966498,4
268,930,2,875742942,7
268,2,2,875744173,4
66,258,4,883601089,2
233,202,5,879394264,1
83,623,4,880308578,7
214,334,3,891542540,3
268,145,1,875744501,7
301,56,4,882076587,1
307,89,5,879283786,1
234,141,3,892334609,0
83,576,4,880308755,4
181,264,2,878961624,7
297,133,4,875240090,6
38,153,5,892430369,1
7,382,4,891352093,9
264,813,4,886122952,3
181,872,1,878961814,3
85,507,4,879456199,0
269,367,3,891450023,4
286,143,4,889651549,1
193,96,1,889124507,1
113,595,5,875936424,7
292,11,5,881104093,1
130,1014,3,876250718,7
275,98,4,875155140,1
189,520,5,893265380,6
219,82,1,889452455,1
123,427,3,879873020,6
119,222,5,874775311,2
158,177,4,880134407,4
222,118,4,877563802,5
302,322,2,879436875,8
279,501,3,875308843,4
301,79,5,882076403,1
181,3,2,878963441,7
13,198,3,881515193,9
1,189,3,888732928,0
145,237,5,875270570,2
23,385,4,874786462,4
42,546,3,881105817,5
301,554,3,882078830,4
16,64,5,877720297,1
95,135,3,879197562,6
154,357,4,879138713,1
77,484,5,884733766,6
302,303,2,879436785,8
222,77,4,878183616,4
13,215,5,882140588,1
16,705,5,877722736,6
145,15,2,875270655,5
187,64,5,879465631,1
200,304,5,876041644,8
170,749,5,887646170,3
101,829,3,877136138,3
184,218,3,889909840,4
128,204,4,879967478,1
181,1295,1,878961781,3
184,153,3,889911285,1
1,33,4,878542699,4
1,160,4,875072547,0
184,321,5,889906967,8
54,595,3,880937813,7
94,343,4,891725009,8
128,508,4,879967767,5
23,323,2,874784266,8
301,227,3,882077222,4
301,191,3,882075672,1
112,903,1,892440172,3
82,183,3,878769848,1
222,724,3,878181976,7
308,1197,4,887739521,3
303,134,5,879467959,6
133,751,3,890588547,8
69,256,5,882126156,3
254,662,4,887347350,0
276,2,4,874792436,4
104,984,1,888442575,3
267,410,4,878970785,5
13,56,5,881515011,1
240,879,3,885775745,8
286,237,2,875806800,2
294,271,5,889241426,8
90,1086,4,891384424,3
18,26,4,880129731,0
308,649,4,887739292,0
144,89,3,888105691,1
191,302,4,891560253,8
200,96,5,884129409,1
16,197,5,877726146,6
61,678,3,892302309,8
142,169,5,888640356,9
275,597,3,876197678,5
222,151,3,878182109,2
87,40,3,879876917,7
272,1393,2,879454663,3
177,333,4,880130397,8
299,577,3,889503806,7
305,425,4,886324486,9
49,959,2,888068912,7
94,1224,3,891722802,3
130,1017,3,874953895,7
10,175,3,877888677,6
203,321,3,880433418,8
191,286,4,891560842,8
43,323,3,875975110,8
197,96,5,891409839,1
13,344,2,888073635,3
194,66,3,879527264,4
234,206,4,892334543,7
308,402,4,887740700,4
308,640,4,887737036,0
269,522,5,891447773,3
94,265,4,891721889,1
268,62,3,875310824,4
272,12,5,879455254,1
121,291,3,891390477,5
134,286,3,891732334,8
180,462,5,877544218,9
234,612,3,892079140,0
104,117,2,888465972,2
38,758,1,892434626,3
269,845,1,891456255,5
7,163,4,891353444,0
234,1451,3,892078343,3
275,405,2,876197645,2
52,250,3,882922661,5
102,823,3,888801465,7
13,186,4,890704999,1
178,731,4,882827532,7
236,71,3,890116671,1
256,781,5,882165296,7
263,176,5,891299752,1
279,1181,4,875314001,3
43,815,4,883956189,5
83,78,2,880309089,7
151,197,5,879528710,6
254,436,2,886474216,4
109,631,3,880579371,9
297,716,3,875239422,7
249,188,4,879641067,4
144,699,4,888106106,0
301,604,4,882075994,0
64,392,3,889737542,7
222,97,4,878181739,1
268,436,3,875310745,4
293,135,5,888905550,6
213,173,5,878955442,1
13,498,4,882139901,6
125,163,5,879454956,0
174,315,5,886432749,8
114,505,3,881260203,0
213,515,4,878870518,6
23,196,2,874786926,1
128,15,4,879968827,5
239,56,4,889179478,1
181,279,1,878962955,3
291,80,4,875086354,7
250,238,4,878089963,1
60,60,5,883327734,0
181,325,2,878961814,7
119,407,3,887038665,7
287,1,5,875334088,2
216,228,3,880245642,1
216,531,4,880233810,9
203,471,4,880434463,5
13,892,3,882774224,3
213,176,4,878956338,1
286,288,5,875806672,2
117,1047,2,881009697,5
11,558,3,891904214,0
295,194,4,879517412,6
269,217,2,891451610,4
85,259,2,881705026,7
250,596,5,878089921,7
137,144,5,881433689,1
257,137,4,882049932,9
111,328,4,891679939,8
91,480,4,891438875,6
181,938,1,878961586,3
189,1060,5,893264301,3
1,20,4,887431883,0
303,404,4,879468375,4
299,305,3,879737314,8
187,210,4,879465242,1
222,278,2,877563913,7
214,568,4,892668197,1
293,770,3,888906655,7
285,191,4,890595859,1
303,252,3,879544791,5
115,1067,4,881171009,3
7,430,3,891352178,0
116,350,3,886977926,3
73,480,4,888625753,6
269,246,5,891457067,5
263,419,5,891299514,6
70,431,3,884150257,4
221,475,4,875244204,5
25,357,4,885852757,1
290,50,5,880473582,2
189,526,4,893266205,6
299,303,3,877618584,8
264,294,3,886121516,2
200,365,5,884129962,7
187,135,4,879465653,6
184,187,4,889909024,6
13,229,4,882397650,4
298,486,3,884183063,0
235,185,4,889655435,6
62,712,4,879376178,0
246,94,2,884923505,4
54,742,5,880934806,5
11,732,3,891904596,4
8,550,3,879362356,4
307,174,4,879283480,1
303,200,4,879468459,1
256,849,2,882164603,7
164,406,2,889402389,3
117,150,4,880125101,5
224,77,4,888103872,4
193,869,3,889127811,3
94,184,2,891720862,4
281,338,2,881200457,7
130,109,3,874953794,7
128,371,1,879966954,0
94,720,1,891723593,7
182,845,3,885613067,5
254,229,4,886474580,4
64,381,4,879365491,9
151,176,2,879524293,1
45,25,4,881014015,5
193,879,3,889123257,8
276,922,4,889174849,3
276,57,3,874787526,0
234,187,4,892079140,6
181,306,1,878962006,3
293,249,3,888905229,5
264,721,5,886123656,7
10,611,5,877886722,0
197,346,3,891409070,8
276,142,3,874792945,7
308,427,4,887736584,6
221,943,4,875246759,7
268,824,2,876518557,7
109,8,3,880572642,1
198,58,3,884208173,9
230,680,4,880484286,3
181,741,1,878962918,7
234,448,3,892335501,7
90,900,4,891382309,3
193,941,4,889124890,7
128,603,5,879966839,6
126,905,2,887855283,3
90,289,3,891382310,8
305,71,3,886323684,1
119,382,5,874781742,9
280,508,3,891700453,5
288,132,3,886374129,1
279,1497,2,890780576,3
301,33,4,882078228,4
90,259,2,891382392,7
308,55,3,887738760,4
94,744,4,891721462,7
130,642,4,875216933,0
26,1015,3,891352136,3
56,121,5,892679480,2
82,508,2,884714249,5
62,12,4,879373613,1
276,40,3,874791871,7
181,1015,1,878963121,3
152,301,3,880147407,8
178,845,4,882824291,5
79,303,4,891271203,8
138,484,4,879024127,6
308,81,5,887737293,9
75,284,2,884050393,5
269,198,4,891447062,9
307,94,3,877122695,4
222,781,3,881059677,7
121,740,3,891390544,3
269,22,1,891448072,1
13,864,4,882141924,7
230,742,5,880485043,5
269,507,4,891448800,0
239,1099,5,889179253,3
245,1028,5,888513447,5
56,546,3,892679460,5
295,961,5,879519556,3
222,812,2,881059117,3
69,240,3,882126156,5
10,7,4,877892210,2
294,931,3,889242857,7
82,717,1,884714492,7
279,399,4,875313859,4
269,234,1,891449406,1
6,98,5,883600680,1
298,181,4,884125629,2
282,325,1,881703044,7
78,323,1,879633567,8
118,200,5,875384647,1
283,1114,5,879297545,3
70,217,4,884151119,4
10,100,5,877891747,2
245,181,4,888513664,2
246,561,1,884923445,7
13,901,1,883670672,3
276,70,4,874790826,9
189,56,5,893265263,1
226,242,5,883888671,0
62,1016,4,879373008,5
276,417,4,874792907,7
214,478,4,891544052,6
306,235,4,876504354,5
222,26,3,878183043,0
280,631,5,891700751,9
60,430,5,883326122,0
56,71,4,892683275,1
42,274,5,881105817,5
1,202,5,875072442,1
13,809,4,882397582,7
173,289,4,877556988,8
185,23,4,883524249,6
280,540,3,891702304,7
150,293,4,878746946,5
7,497,4,891352134,0
178,317,4,882826915,9
178,742,3,882823833,5
95,1217,3,880572658,7
234,1462,3,892333865,3
97,222,5,884238887,2
109,127,2,880563471,2
117,268,5,880124306,8
269,705,2,891448850,6
130,1246,3,876252497,3
264,655,4,886123530,1
42,588,5,881108147,1
246,409,2,884923372,7
87,367,4,879876702,4
101,304,3,877135677,8
256,127,4,882164406,2
181,762,2,878963418,5
213,235,1,878955115,5
292,661,5,881105561,6
246,665,4,884922831,4
18,86,4,880129731,9
236,632,3,890116254,0
193,407,4,889127921,7
144,709,4,888105940,9
90,1198,5,891383866,3
311,432,4,884365485,6
8,22,5,879362183,1
276,188,4,874792547,4
222,173,5,878183043,1
299,134,4,878192311,6
1,171,5,889751711,0
308,295,3,887741461,7
165,216,4,879525778,1
222,49,3,878183512,7
181,121,4,878962623,2
200,11,5,884129542,1
234,626,4,892336358,3
90,25,5,891384789,5
208,216,5,883108324,1
263,96,4,891298336,1
134,323,4,891732335,8
279,586,4,892864663,7
288,593,2,886892127,3
49,302,4,888065432,8
286,153,5,877531406,1
205,304,3,888284313,8
234,318,4,892078890,1
223,328,3,891548959,8
268,147,4,876514002,5
94,1220,3,891722678,7
7,492,5,891352010,0
268,217,2,875744501,4
16,55,5,877717956,4
164,620,3,889402298,7
290,161,4,880474293,4
239,1070,5,889179032,3
56,449,5,892679308,4
248,234,4,884534968,1
234,10,3,891227851,0
280,1049,2,891702486,3
308,187,5,887738760,6
276,64,5,874787441,1
85,588,3,880838306,1
262,931,2,879790874,7
181,870,2,878962623,3
295,739,4,879518319,4
263,568,4,891299387,1
295,39,4,879518279,7
93,820,3,888705966,7
159,1028,5,880557539,5
158,665,2,880134532,4
293,423,3,888906070,1
82,597,3,878768882,5
276,181,5,874786488,2
13,823,5,882397833,7
83,660,4,880308256,9
189,20,5,893264466,0
222,796,4,878183684,7
146,1022,5,891458193,3
267,121,3,878970681,2
126,294,3,887855087,2
181,1060,1,878962675,3
125,80,4,892838865,7
43,120,4,884029430,7
13,780,1,882142057,7
42,44,3,881108548,7
77,518,4,884753202,0
291,686,5,874835165,7
268,21,3,875742822,7
262,28,3,879792220,1
234,81,3,892334680,9
29,245,3,882820803,8
236,57,5,890116575,0
158,729,3,880133116,7
156,661,4,888185947,6
232,52,5,888550130,9
168,866,5,884287927,5
37,288,4,880915258,2
141,245,3,884584426,8
235,230,4,889655162,4
102,70,3,888803537,9
77,172,3,884752562,1
90,506,5,891383319,0
186,566,5,879023663,4
44,660,5,878347915,9
118,774,5,875385198,7
7,661,5,891351624,6
49,1003,2,888068651,3
62,68,1,879374969,4
42,1028,4,881106072,5
178,433,4,882827834,9
85,51,2,879454782,7
77,474,5,884732407,6
58,1099,2,892243079,3
56,1047,4,892911290,5
197,688,1,891409564,3
286,99,4,878141681,6
90,258,3,891382121,2
181,1288,1,878962349,3
295,190,4,879517062,9
224,69,4,888082495,1
272,317,4,879454977,9
221,1010,3,875246662,7
66,877,1,883601089,3
234,487,3,892079237,0
7,648,5,891351653,0
87,82,5,879875774,1
195,1052,1,877835102,3
44,449,5,883613334,4
306,287,4,876504442,7
194,172,3,879521474,1
94,62,3,891722933,4
108,100,4,879879720,2
230,304,5,880484286,8
181,927,1,878962675,3
54,302,4,880928519,8
90,22,4,891384357,1
181,696,2,878962997,7
286,357,4,877531537,1
311,179,2,884365357,6
181,405,4,878962919,2
37,540,2,880916070,7
44,443,5,878348289,6
1,265,4,878542441,1
299,387,2,889502756,0
94,572,3,891723883,7
286,746,4,877533058,4
239,272,5,889181247,8
216,55,5,880245145,4
254,121,3,886472369,2
62,665,2,879376483,4
178,385,4,882826982,4
194,23,4,879522819,6
268,955,3,875745160,7
276,294,4,874786366,2
158,1098,4,880135069,7
305,654,4,886323937,6
47,324,3,879439078,7
64,736,4,889739212,0
191,751,3,891560753,8
7,378,5,891353011,0
69,268,5,882027109,8
10,461,3,877888944,0
58,9,4,884304328,5
194,152,3,879549996,0
7,200,5,891353543,1
113,126,5,875076827,5
173,328,5,877557028,8
95,233,4,879196354,4
16,194,5,877720733,6
311,654,3,884365075,6
292,589,4,881105516,0
43,203,4,883955224,6
79,50,4,891271545,2
235,70,5,889655619,9
125,190,5,892836309,9
284,322,3,885329671,8
303,161,5,879468547,4
254,378,3,886474396,0
255,1034,1,883217030,3
104,301,2,888442275,8
90,923,5,891383912,0
6,463,4,883601713,0
279,122,1,875297433,7
286,298,4,875807004,5
222,448,3,878183565,7
297,57,5,875239383,0
42,625,3,881108873,7
130,1217,4,875801778,7
254,357,3,886472466,1
109,475,1,880563641,5
230,1444,2,880485726,3
6,301,2,883600406,8
256,443,3,882164727,6
102,515,1,888801316,6
104,285,4,888465201,9
111,301,4,891680028,8
18,408,5,880129628,9
25,222,4,885852817,2
110,944,3,886989501,7
68,237,5,876974133,2
83,215,4,880307940,1
6,258,2,883268278,2
89,216,5,879459859,1
128,317,4,879968029,9
305,512,4,886323525,0
184,412,2,889912691,7
286,175,5,877532470,6
279,1428,3,888465209,3
256,86,5,882165103,9
221,48,5,875245462,9
140,332,3,879013617,8
11,227,3,891905896,4
150,181,5,878746685,2
126,245,3,887854726,8
20,208,2,879669401,6
144,742,4,888104122,5
181,930,1,878963275,7
109,566,4,880578814,4
85,1065,3,879455021,0
213,133,3,878955973,6
222,379,1,878184290,7
223,11,3,891550649,1
174,937,5,886432989,3
275,186,3,880314383,1
68,742,1,876974198,5
268,583,4,876513830,7
195,273,4,878019342,5
224,178,4,888082468,6
292,9,4,881104148,5
85,228,3,882813248,1
83,281,5,880307072,5
7,543,3,891351772,3
87,401,2,879876813,7
287,926,4,875334340,7
1,155,2,878542201,7
234,632,2,892079538,0
222,53,5,878184113,4
24,64,5,875322758,1
7,554,3,891354639,4
82,56,3,878769410,1
196,393,4,881251863,4
56,91,4,892683275,4
82,477,3,876311344,7
7,472,2,891353357,5
256,761,4,882164644,7
226,56,4,883889102,1
279,741,5,875296891,7
308,1286,3,887738151,3
16,8,5,877722736,1
180,202,3,877128388,1
203,93,4,880434940,9
145,56,5,875271896,1
288,305,4,886372527,8
84,742,3,883450643,5
44,644,3,878347818,0
17,13,3,885272654,9
313,117,4,891015319,2
148,1,4,877019411,2
197,347,4,891409070,8
279,982,3,875298314,3
239,491,5,889181015,0
185,287,5,883526288,7
297,89,4,875239125,1
303,68,4,879467361,4
186,250,1,879023607,5
73,206,3,888625754,7
104,756,2,888465739,5
94,216,3,885870665,1
239,194,5,889178833,6
197,511,5,891409839,6
280,1,4,891700426,2
1,117,3,874965739,2
224,583,1,888103729,7
303,397,1,879543831,3
60,162,4,883327734,0
198,258,4,884204501,2
239,513,5,889178887,0
6,69,3,883601277,1
233,375,4,876374419,3
85,642,4,882995615,0
110,38,3,886988574,4
184,522,3,889908462,3
13,418,2,882398763,4
13,858,1,882397068,3
214,131,3,891544465,0
222,87,3,878182589,4
279,725,4,875314144,3
85,433,3,879828720,9
239,234,3,889178762,1
13,72,4,882141727,4
194,77,3,879527421,4
208,663,5,883108476,6
109,178,3,880572950,6
230,172,4,880484523,1
313,478,3,891014373,6
70,1133,3,884151344,3
62,182,5,879375169,1
198,234,3,884207833,1
174,660,5,886514261,9
90,12,5,891383241,1
130,1248,3,880396702,3
283,432,5,879297965,6
275,418,3,875154718,4
311,98,5,884364502,1
195,751,4,883295500,8
130,105,4,876251160,7
269,252,1,891456350,5
286,73,5,877532965,4
7,623,3,891354217,7
56,222,5,892679439,2
210,204,5,887730676,1
239,9,5,889180446,5
297,73,2,875239691,4
249,239,3,879572284,4
94,860,2,891723706,3
84,121,4,883452307,2
275,265,4,880314031,1
291,1178,4,875086354,3
125,382,1,892836623,9
70,399,4,884068521,4
311,9,4,884963365,5
301,523,4,882076146,6
152,685,5,880149074,5
275,1091,2,875154535,7
198,118,2,884206513,5
26,125,4,891371676,5
151,13,3,879542688,9
124,496,1,890286933,6
24,191,5,875323003,1
307,634,3,879283385,3
294,1245,3,877819265,3
234,241,2,892335042,4
25,501,3,885852301,4
293,137,3,888904653,9
75,240,1,884050661,5
13,181,5,882140354,2
313,566,4,891016220,4
144,125,4,888104191,5
276,324,4,874786419,7
145,974,1,882182634,3
83,385,4,887665549,4
181,619,3,878963086,7
109,402,4,880581344,4
185,216,4,883526268,1
149,319,2,883512658,8
57,79,5,883698495,1
230,963,5,880484370,3
176,875,4,886047442,3
284,269,4,885328991,8
121,180,3,891388286,6
62,86,2,879374640,9
291,418,4,875086920,4
84,1033,4,883452711,3
293,380,2,888907527,4
194,187,4,879520813,6
109,97,3,880578711,1
283,845,4,879297442,5
297,275,5,874954260,9
181,334,1,878961749,3
78,255,4,879633745,5
11,425,4,891904300,9
308,59,4,887737647,9
193,1078,4,889126943,3
297,234,3,875239018,1
87,585,4,879877008,7
250,204,2,878091682,1
8,50,5,879362124,2
186,148,4,891719774,5
312,692,4,891699426,4
91,683,3,891438351,3
291,376,3,875086534,3
175,127,5,877107640,2
145,737,2,875272833,7
7,644,5,891351685,0
276,419,5,874792907,6
83,210,5,880307751,1
102,524,3,888803537,0
153,174,1,881371140,1
62,302,3,879371909,8
49,995,3,888065577,3
268,298,3,875742647,5
313,616,5,891015049,0
286,44,3,877532173,7
279,168,5,875296435,1
276,474,5,889174904,6
62,59,4,879373821,9
254,219,1,886475980,4
83,97,4,880308690,1
16,178,5,877719333,6
297,233,2,875239914,4
90,945,5,891383866,0
85,25,2,879452769,5
42,98,4,881106711,1
303,393,4,879484981,4
104,299,3,888442436,3
94,792,4,885873006,9
184,98,4,889908539,1
293,708,3,888907527,0
248,589,4,884534968,0
18,950,3,880130764,3
200,892,4,884127082,3
7,662,3,892133739,0
196,381,4,881251728,9
69,427,3,882145465,6
256,472,4,882152471,5
128,182,4,879967225,1
151,747,3,879524564,9
7,171,3,891351287,0
286,85,5,877533224,7
172,220,4,875537441,7
308,516,4,887736743,0
82,756,1,878768741,5
308,436,4,887739257,4
64,1063,3,889739539,3
145,756,2,885557506,5
220,298,4,881198966,5
285,269,4,890595313,8
198,658,3,884208173,7
220,333,3,881197771,8
210,70,4,887730589,9
181,14,1,878962392,9
158,128,2,880134296,7
143,682,3,888407741,7
75,237,2,884050309,2
199,221,4,883782854,0
223,1150,2,891549841,3
297,25,4,874954497,5
276,78,4,877934828,7
299,847,4,877877649,0
293,325,2,888904353,7
301,138,2,882079446,3
1,47,4,875072125,9
164,281,4,889401906,5
291,1016,4,874833827,5
7,451,5,891353892,4
233,177,4,877661496,4
6,517,4,883602212,0
214,117,4,891543241,2
184,602,4,889909691,0
194,212,1,879524216,0
95,68,4,879196231,4
25,257,4,885853415,2
6,23,4,883601365,6
38,573,1,892433660,3
313,436,4,891029877,4
262,617,3,879793715,3
130,569,3,880396494,7
66,181,5,883601425,2
181,1332,1,878962278,3
262,174,3,879791948,1
222,22,5,878183285,1
76,61,4,875028123,0
151,703,4,879542460,3
13,147,3,882397502,5
44,258,4,878340824,2
303,418,4,879483510,4
16,89,2,877717833,1
248,117,5,884535433,2
125,318,5,879454309,1
138,523,5,879024043,6
268,386,2,875743978,7
291,15,5,874833668,5
234,147,3,892335372,5
239,96,5,889178798,1
94,155,2,891723807,7
136,89,4,882848925,1
223,423,3,891550684,1
82,194,4,878770027,6
145,355,3,888396967,3
280,845,3,891700925,5
179,339,1,892151366,3
178,199,4,882826306,6
307,949,4,877123315,7
10,488,5,877888613,0
116,331,3,876451911,8
23,258,5,876785704,2
308,174,4,887736696,1
185,114,4,883524320,0
118,654,5,875385007,6
246,721,4,884921794,7
234,98,4,892078567,1
194,239,3,879522917,4
94,24,4,885873423,5
312,100,4,891698613,2
262,64,5,879793022,1
154,242,3,879138235,0
223,763,3,891550067,5
83,43,4,880308690,7
130,307,4,877984546,8
174,402,5,886513729,4
256,487,5,882164231,0
250,196,4,878091818,1
43,40,3,883956468,7
285,150,5,890595636,5
42,953,2,881108815,3
97,670,5,884239744,3
61,323,3,891206450,8
222,106,2,883816184,7
4,264,3,892004275,7
304,259,1,884967253,7
37,403,5,880915942,4
49,68,1,888069513,4
303,1098,4,879467959,7
165,372,5,879525987,7
176,324,5,886047292,7
3,335,1,889237269,3
56,869,3,892683895,3
44,15,4,878341343,5
29,189,4,882821942,0
94,174,4,885870231,1
130,949,3,876251944,7
117,181,5,880124648,2
303,779,1,879543418,7
19,435,5,885412840,6
194,191,4,879521856,1
158,24,4,880134261,5
56,447,4,892679067,4
262,223,3,879791816,9
181,1334,1,878962240,3
214,137,4,891543227,9
58,173,5,884305353,1
134,879,4,891732393,8
298,625,4,884183406,7
254,230,4,886472400,4
230,138,3,880485197,3
16,209,5,877722736,9
151,835,5,879524199,3
181,1327,1,878963305,3
145,1248,3,875272195,3
200,588,5,884128499,1
248,257,3,884535840,2
297,432,4,875239658,6
312,133,5,891699296,6
151,12,5,879524368,1
110,568,3,886988449,1
305,483,5,886323068,6
141,258,5,884584338,2
44,240,4,878346997,5
186,263,3,879023571,3
214,213,4,891544414,9
233,208,4,880610814,6
104,287,2,888465347,7
312,153,2,891699491,1
1,222,4,878873388,2
230,419,4,880484587,6
56,450,3,892679374,7
94,651,5,891725332,4
205,316,4,888284710,8
268,790,2,876513785,7
276,1081,3,880913705,3
83,929,3,880307140,3
268,580,3,875309344,3
222,1041,3,881060155,7
279,89,4,875306910,1
112,331,4,884992603,8
18,202,3,880130515,1
13,868,5,882139901,3
87,210,5,879875734,1
10,285,5,877889186,9
181,328,3,878961227,8
23,463,4,874785843,0
234,228,3,892079190,1
299,1047,2,877880041,5
66,1,3,883601324,2
216,174,5,881432488,1
290,208,3,880475245,6
79,1161,2,891271697,3
264,448,2,886122031,7
4,303,5,892002352,8
144,831,3,888104805,7
138,517,4,879024279,0
64,433,2,889740286,9
276,357,5,874787526,1
62,433,5,879375588,9
239,475,5,889178689,5
293,166,3,888905520,0
130,234,5,875216932,1
264,70,4,886123596,9
208,197,5,883108797,6
24,763,5,875322875,5
279,1162,3,875314334,3
3,245,1,889237247,8
101,596,3,877136564,7
223,908,1,891548802,3
239,430,3,889180338,0
172,580,4,875538028,3
303,1160,2,879544629,3
54,676,5,880935294,7
44,507,3,878347392,0
210,97,5,887736454,1
164,930,4,889402340,7
299,240,2,877878414,5
305,79,3,886324276,1
18,729,3,880131236,7
82,343,1,884713755,8
109,1012,4,880564570,7
109,1,4,880563619,2
58,709,5,884304812,9
303,693,4,879466771,4
152,111,5,880148782,5
194,160,2,879551380,0
77,91,3,884752924,4
177,321,2,880130481,8
197,302,3,891409070,8
227,50,4,879035347,2
85,282,3,879829618,5
295,72,4,879518714,4
181,1,3,878962392,2
279,96,4,875310606,1
1,253,5,874965970,3
18,182,4,880130640,1
276,568,4,882659211,1
87,177,5,879875940,4
177,69,1,880131088,1
213,13,4,878955139,9
125,134,5,879454532,6
